fecha,PIB_Agricultura_Silvicultura_Pesca_TC,PIB_Minas_Canteras_TC,PIB_Manufactura_TC,PIB_Electricidad_Agua_Saneamiento_TC,PIB_Construccion_TC,PIB_Comercio_TC,PIB_Transporte_Almacenamiento_TC,PIB_Hoteles_Restaurantes_TC,PIB_Informacion_Comunicaciones_TC,PIB_Financieras_Seguros_TC,PIB_Inmobiliario_TC,PIB_Actividades_Profesionales_TC,PIB_Administracion_Publica_TC,PIB_Ense_Salud_Asistencia_Social_TC,PIB_Otras_Actividades_TC,President,Party,Term,Label
1999-12-31,5.962850989217072,-6.120642073150595,5.352400387228817,8.855551908075388,1.569198410974404,-1.9707682025690176,0.6861815362713131,4.611362150563703,17.49836042380446,14.54022583461796,10.029801778183533,21.069942403715224,1.4429230725109932,5.234539183379572,2.6112864042003414,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2000-03-31,3.8266951145044414,-3.3893421775923582,6.173549689410596,7.490241599477665,2.1491132459571682,-1.498723247977074,3.7778610594483952,6.417676021121288,19.57471603228025,18.235790732564784,6.0635938556969915,14.424311933540078,1.384017622882161,4.632954194051209,2.6582533860908475,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2000-06-30,-2.2919396248365587,0.8307404184783707,5.421935368543362,6.012556155425464,3.7001961356353252,-0.6793364360558551,6.027875046743958,8.38004188387833,21.3664100698872,19.337283485617363,3.339055328487217,9.247882450205648,1.5060072723239948,3.9526674710519183,2.54619289656286,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2000-09-30,-6.254819076498219,4.462297471943466,2.0441961282260612,5.308660469758042,5.717064018516527,0.7663851140443212,7.010309855149766,9.074731557697536,22.048643527776978,17.503142001273208,1.9673283425265087,6.703361924703288,1.8722861944967528,3.2063435346928904,2.2125419146415526,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2000-12-31,-4.602366200182361,7.749603386857706,-0.6872781551175544,5.495373346737775,8.05185712770431,2.282546096744298,6.039626933117415,9.638033577513895,22.895993893333298,14.579680640903758,1.8187299323001893,5.823886643338216,2.525293883684876,2.544633438783994,2.23108107899892,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2001-03-31,-1.2925382681974518,10.9119374630124,-1.3802209646843866,4.613462882604513,10.604259887577449,3.219842414772711,3.4941690302362494,9.302260180619793,22.102673724851485,11.34606627219421,2.759348481641455,6.063716138374464,3.2287898864800324,2.0581216124438084,2.862561597752289,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2001-06-30,2.104871345026549,13.184840815287613,-1.141846400354385,4.158191507269571,13.919081953376654,2.6665043831429758,1.174785843032633,5.916078929252544,22.74918290378618,7.492260569150755,3.3296201809555503,6.719246745838792,3.712875801865323,1.6076452719205658,3.448657397877253,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2001-09-30,2.8100418700041097,14.42328274459459,-0.40267786028850283,3.4997314229298526,17.32656194528539,1.8817833200823753,-0.6292010949311644,3.130576168938104,25.05664016500184,5.685899067540512,3.431240981079764,7.675656058889224,3.884293189770016,1.3325278411032482,3.9968637737987978,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2001-12-31,-1.0329032823470752,12.420362215482328,-0.4693100699798225,2.360636254320392,17.09152146393409,1.7263032232107456,-1.5797930412474792,1.632182448539865,26.139433388156917,5.803621035124262,3.0658909987307137,10.026224931921156,3.3799141635022067,1.4879370660674018,4.642939271853508,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2002-03-31,-3.081415061848647,7.150697447344045,0.5166071268173811,3.5843500296924624,11.663244596623624,1.9652392798727991,-1.3598057572383304,0.8886499920116142,24.49666438272946,6.677336280751134,2.2264835227089774,13.68370877525229,2.287048034387862,1.9524506509821293,4.981915769593259,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
2002-06-30,-1.7603078634372493,1.8263827705367275,3.697888206044797,5.066258771371235,4.264635832797703,3.2894968440523753,-0.4020920489463342,1.6331823313533,20.534870407442952,9.614975892274824,1.7245560397011417,16.071614455891957,1.3610982836945285,2.4448856983795952,4.806528931529486,Abel Pacheco,PUSC,2002–2006,Pacheco
2002-09-30,-1.6535770559956586,-1.6939548756392697,5.206401875372335,4.820954424840207,-0.9348689719748227,3.888584715509058,0.9279929977770607,2.5615482806999212,17.254776843242105,9.455781498157156,1.6309192557307783,15.462836613829367,0.8459535564984133,2.898312790651736,4.045476878403154,Abel Pacheco,PUSC,2002–2006,Pacheco
2002-12-31,-0.9747541523317027,-1.5214276831005291,4.867642611809919,5.24009994047403,-0.7610624800700849,3.3672715915805007,2.7574291348445357,3.026293358832244,16.50128795927255,8.027355316765172,1.8222291613120722,12.186264398262136,0.7378709093893931,3.1405773300136053,2.6630588804120947,Abel Pacheco,PUSC,2002–2006,Pacheco
2003-03-31,1.6564370041021403,0.9316415038417292,3.475574931851444,6.072030384527594,2.7069834465234033,2.6456727558699544,5.009016851447834,3.058576653735723,18.534342492241528,8.615616078898336,2.2248494317574474,8.12991177033866,0.9204204718975539,3.1532245852814,0.9342274620149249,Abel Pacheco,PUSC,2002–2006,Pacheco
2003-06-30,4.766725927738502,1.2510078983920758,0.6488491940713548,4.657116770573277,4.225140582987619,2.0577407140541126,6.761761221272078,5.036123463415243,21.18611826235197,8.806420247168688,2.7560228105955042,5.496701940231596,0.8015107730133808,3.1898529275229404,-0.4252696705012049,Abel Pacheco,PUSC,2002–2006,Pacheco
2003-09-30,7.891263049271546,0.025861514962488563,-0.34664788030427385,4.0251045739665425,3.911407569365344,2.710148496557885,7.820561341976995,6.948331946038611,23.060146835386618,10.54398402944614,3.4374935343592705,5.148031875648629,0.39545845048647443,3.0474528271297707,-1.1468279571733242,Abel Pacheco,PUSC,2002–2006,Pacheco
2003-12-31,8.722858594066674,-0.5100445475390347,1.689550249502525,4.6157229114695,3.46675932281022,3.9378936157343114,8.337356283140075,7.707237250138466,24.673848543141585,11.056569365612434,4.150087049012008,7.1600893781593955,0.28153145913853983,2.6437101767034843,-1.1477209945591427,Abel Pacheco,PUSC,2002–2006,Pacheco
